Code_postal,Code_commune_INSEE,Nom_commune,Vent,Neige,Seisme
40270,40175,MAURRIN,1,A2,2
40270,40240,RENUNG,1,A2,2
40270,40329,LE VIGNAU,1,A2,2
40270,40070,CASTANDET,1,A2,2
40270,40049,BORDERES ET LAMENSANS,1,A2,2
40270,40145,LARRIVIERE ST SAVIN,1,A2,2
40270,40166,LUSSAGNET,1,A2,2
40270,40080,CAZERES SUR L ADOUR,1,A2,2
40270,40275,ST MAURICE SUR ADOUR,1,A2,2
40280,40037,BENQUET,1,A2,2
40280,40055,BRETAGNE DE MARSAN,1,A2,2
40280,40281,ST PIERRE DU MONT,1,A2,2
40280,40122,HAUT MAUCO,1,A2,2
40290,40095,ESTIBEAUX,2,A2,3
40290,40199,MOUSCARDES,2,A2,3
40290,40214,OSSAGES,2,A2,3
40290,40118,HABAS,2,A2,3
40290,40186,MISSON,2,A2,3
40300,40120,HASTINGUES,2,A2,3
40300,40211,ORIST,2,A2,3
40300,40034,BELUS,2,A2,3
40300,40212,ORTHEVIELLE,2,A2,3
40300,40231,PORT DE LANNE,2,A2,3
40300,40254,ST CRICQ DU GAVE,2,A2,3
40300,40132,LABATUT,2,A2,3
40300,40206,OEYREGAVE,2,A2,3
40300,40222,PEY,2,A2,3
40300,40224,PEYREHORADE,2,A2,3
40300,40077,CAUNEILLE,2,A2,3
40300,40269,ST LON LES MINES,2,A2,3
40300,40059,CAGNOTTE,2,A2,3
40300,40256,ST ETIENNE D ORTHE,2,A2,3
40300,40306,SORDE L ABBAYE,2,A2,3
40310,40093,ESCALANS,1,A2,1
40310,40102,GABARRET,1,A2,1
40310,40124,HERRE,1,A2,1
40310,40218,PARLEBOSCQ,1,A2,1
40310,40015,ARX,1,A2,1
40310,40030,BAUDIGNAN,1,A2,1
40310,40242,RIMBEZ ET BAUDIETS,1,A2,1
40320,40029,BATS,1,A2,3
40320,40097,EUGENIE LES BAINS,1,A2,3
40320,40225,PHILONDENX,1,A2,3
40320,40082,CLASSUN,1,A2,3
40320,40174,MAURIES,1,A2,3
40320,40220,PECORADE,1,A2,3
40320,40022,BAHUS SOUBIRAN,1,A2,3
40320,40136,LACAJUNTE,1,A2,3
40320,40239,PUYOL CAZALET,1,A2,3
40320,40270,ST LOUBOUER,1,A2,3
40320,40005,ARBOUCAVE,1,A2,3
40320,40057,BUANES,1,A2,3
40320,40219,PAYROS CAZAUTETS,1,A2,3
40320,40286,SAMADET,1,A2,3
40320,40325,VIELLE TURSAN,1,A2,3
40320,40072,CASTELNAU TURSAN,1,A2,3
40320,40083,CLEDES,1,A2,3
40320,40110,GEAUNE,1,A2,3
40320,40148,LAURET,1,A2,3
40320,40185,MIRAMONT SENSACQ,1,A2,3
40320,40226,PIMBO,1,A2,3
40320,40305,SORBETS,1,A2,3
40320,40321,URGONS,1,A2,3
40330,40002,AMOU,2,A2,3
40330,40047,BONNEGARDE,2,A2,3
40330,40109,GAUJACQ,2,A2,3
40330,40203,NASSIET,2,A2,3
40330,40011,ARSAGUE,2,A2,3
40330,40054,BRASSEMPOUY,2,A2,3
40330,40074,CASTEL SARRAZIN,2,A2,3
40330,40173,MARPAPS,2,A2,3
40350,40183,MIMBASTE,2,A2,3
40350,40233,POUILLON,2,A2,3
40350,40101,GAAS,2,A2,3
40360,40228,POMAREZ,2,A2,3
40360,40316,TILH,2,A2,3
40360,40028,BASTENNES,2,A2,3
40360,40071,CASTELNAU CHALOSSE,2,A2,3
40360,40090,DONZACQ,2,A2,3
40370,40040,BEYLONGUE,1,A2,1
40370,40243,RION DES LANDES,1,A2,1
40380,40023,BAIGTS,2,A2,2
40380,40208,ONARD,2,A2,2
40380,40263,ST JEAN DE LIER,2,A2,2
40380,40112,GIBRET,2,A2,2
40380,40159,LOUER,2,A2,2
40380,40216,OZOURT,2,A2,2
40380,40104,GAMARDE LES BAINS,2,A2,2
40380,40194,MONTFORT EN CHALOSSE,2,A2,2
40380,40236,POYARTIN,2,A2,2
40380,40068,CASSEN,2,A2,2
40380,40235,POYANNE,2,A2,2
40380,40324,VICQ D AURIBAT,2,A2,2
40380,40205,NOUSSE,2,A2,2
40380,40260,ST GEOURS D AURIBAT,2,A2,2
40390,40044,BIAUDOS,2,A2,3
40390,40251,ST BARTHELEMY,2,A2,3
40390,40272,ST MARTIN DE HINX,2,A2,3
40390,40273,ST MARTIN DE SEIGNANX,2,A2,3
40390,40042,BIARROTTE,2,A2,3
40390,40271,STE MARIE DE GOSSE,2,A2,3
40390,40248,ST ANDRE DE SEIGNANX,2,A2,3
40390,40268,ST LAURENT DE GOSSE,2,A2,3
40400,40180,MEILHAN,1,A2,2
40400,40313,TARTAS,1,A2,2
40400,40018,AUDON,1,A2,2
40400,40031,BEGAAR,1,A2,2
40400,40067,CARCEN PONSON,1,A2,2
40400,40285,ST YAGUEN,1,A2,2
40400,40116,GOUTS,1,A2,2
40400,40066,CARCARES STE CROIX,1,A2,2
40400,40151,LESGOR,1,A2,2
40410,40171,MANO,1,A2,1
40410,40227,PISSOS,1,A2,1
40410,40032,BELHADE,1,A2,1
40410,40295,SAUGNACQ ET MURET,1,A2,1
40410,40156,LIPOSTHEY,1,A2,1
40410,40200,MOUSTEY,1,A2,1
40420,40135,LABRIT,1,A2,1
40420,40297,LE SEN,1,A2,1
40420,40056,BROCAS,1,A2,1
40420,40105,GAREIN,1,A2,1
40420,40323,VERT,1,A2,1
40430,40307,SORE,1,A2,1
40430,40060,CALLEN,1,A2,1
40430,40008,ARGELOUSE,1,A2,1
40430,40167,LUXEY,1,A2,1
40440,40209,ONDRES,2,A2,3
40460,40287,SANGUINET,1,A2,1
40465,40142,LALUQUE,2,A2,2
40465,40230,PONTONX SUR L ADOUR,2,A2,2
40465,40115,GOUSSE,2,A2,2
40465,40237,PRECHACQ LES BAINS,2,A2,2
40480,40328,VIEUX BOUCAU LES BAINS,2,A2,2
40500,40017,AUDIGNON,1,A2,2
40500,40026,BAS MAUCO,1,A2,2
40500,40196,MONTSOUE,1,A2,2
40500,40289,SARRAZIET,1,A2,2
40500,40020,AURICE,1,A2,2
40500,40024,BANOS,1,A2,2
40500,40086,COUDURES,1,A2,2
40500,40092,DUMES,1,A2,2
40500,40191,MONTAUT,1,A2,2
40500,40195,MONTGAILLARD,1,A2,2
40500,40076,CAUNA,1,A2,2
40500,40098,EYRES MONCUBE,1,A2,2
40500,40099,FARGUES,1,A2,2
40500,40282,ST SEVER,1,A2,2
40510,40296,SEIGNOSSE,2,A2,2
40530,40133,LABENNE,2,A2,3
40550,40150,LEON,2,A2,2
40550,40276,ST MICHEL ESCALUS,2,A2,2
40560,40326,VIELLE ST GIRONS,2,A2,1
40600,40046,BISCARROSSE,1,A2,1
40630,40246,SABRES,1,A2,1
40630,40319,TRENSACQ,1,A2,1
40630,40165,LUGLON,1,A2,1
40660,40187,MOLIETS ET MAA,2,A2,2
40660,40181,MESSANGES,2,A2,2
40700,40027,BASSERCLES,2,A2,3
40700,40069,CASTAIGNOS SOUSLENS,2,A2,3
40700,40138,LACRABE,2,A2,3
40700,40232,POUDENX,2,A2,3
40700,40079,CAZALIS,2,A2,3
40700,40172,MANT,2,A2,3
40700,40189,MONGET,2,A2,3
40700,40252,STE COLOMBE,2,A2,3
40700,40016,AUBAGNAN,2,A2,3
40700,40041,BEYRIES,2,A2,3
40700,40089,DOAZIT,2,A2,3
40700,40188,MOMUY,2,A2,3
40700,40190,MONSEGUR,2,A2,3
40700,40223,PEYRE,2,A2,3
40700,40119,HAGETMAU,2,A2,3
40700,40130,LABASTIDE CHALOSSE,2,A2,3
40700,40253,ST CRICQ CHALOSSE,2,A2,3
40700,40298,SERRES GASTON,2,A2,3
40700,40007,ARGELOS,2,A2,3
40700,40073,CASTELNER,2,A2,3
40700,40128,HORSARRIEU,2,A2,3
40700,40198,MORGANX,2,A2,3
40700,40299,SERRESLOUS ET ARRIBANS,2,A2,3
40800,40001,AIRE SUR L ADOUR,1,A2,2
40800,40290,SARRON,1,A2,2
40800,40247,ST AGNET,1,A2,2
40800,40091,DUHORT BACHEN,1,A2,2
40800,40146,LATRILLE,1,A2,2
40990,40123,HERM,1,A2,2
40990,40179,MEES,1,A2,2
40990,40279,ST PAUL LES DAX,1,A2,2
40990,40114,GOURBERA,1,A2,2
40990,40315,TETHIEU,1,A2,2
40990,40003,ANGOUME,1,A2,2
40990,40283,ST VINCENT DE PAUL,1,A2,2
41000,41276,VILLEBAROU,2,A1,1
41000,41288,VILLERBON,2,A1,1
41000,41018,BLOIS,2,A1,1
41000,41206,ST DENIS SUR LOIRE,2,A1,1
41000,41230,ST SULPICE DE POMMERAY,2,A1,1
41100,41065,COULOMMIERS LA TOUR,2,A1,1
41100,41081,FAYE,2,A1,1
41100,41124,MARCILLY EN BEAUCE,2,A1,1
41100,41283,VILLEMARDY,2,A1,1
41100,41072,CRUCHERAY,2,A1,1
41100,41138,MESLAY,2,A1,1
41100,41158,NAVEIL,2,A1,1
41100,41175,PEZOU,2,A1,1
41100,41131,MAZANGE,2,A1,1
41100,41226,ST OUEN,2,A1,1
41100,41290,VILLEROMAIN,2,A1,1
41100,41010,AZE,2,A1,1
41100,41174,PERIGNY,2,A1,1
41100,41187,RENAY,2,A1,1
41100,41200,STE ANNE,2,A1,1
41100,41293,VILLIERSFAUX,2,A1,1
41100,41294,VILLIERS SUR LOIR,2,A1,1
41100,41003,AREINES,2,A1,1
41100,41116,LISLE,2,A1,1
41100,41190,ROCE,2,A1,1
41100,41209,ST FIRMIN DES PRES,2,A1,1
41100,41243,SELOMMES,2,A1,1
41100,41259,THORE LA ROCHETTE,2,A1,1
41100,41269,VENDOME,2,A1,1
41100,41287,VILLERABLE,2,A1,1
41100,41291,VILLETRUN,2,A1,1
41110,41198,ST AIGNAN,2,A1,2
41110,41042,CHATEAUVIEUX,2,A1,2
41110,41063,COUFFY,2,A1,2
41110,41126,MAREUIL SUR CHER,2,A1,2
41110,41239,SEIGY,2,A1,2
41110,41181,POUILLE,2,A1,2
41120,41059,LE CONTROIS EN SOLOGNE,2,A1,1
41120,41147,LES MONTILS,2,A1,1
41120,41266,VALAIRE,2,A1,1
41120,41029,CANDE SUR BEUVRON,2,A1,1
41120,41032,CHAILLES,2,A1,1
41120,41061,CORMERAY,2,A1,1
41120,41145,MONTHOU SUR BIEVRE,2,A1,1
41120,41246,SEUR,2,A1,1
41120,41052,CHITENAY,2,A1,1
41120,41233,SAMBIN,2,A1,1
41120,41031,CELLETTES,2,A1,1
41130,41043,CHATILLON SUR CHER,2,A1,1
41130,41242,SELLES SUR CHER,2,A1,1
41130,41016,BILLY,2,A1,1
41130,41097,GIEVRES,2,A1,1
41130,41139,MEUSNES,2,A1,1
41140,41229,ST ROMAIN SUR CHER,2,A1,1
41140,41132,MEHERS,2,A1,1
41140,41258,THESEE,2,A1,1
41140,41164,NOYERS SUR CHER,2,A1,1
41150,41189,RILLY SUR LOIRE,2,A1,1
41150,41045,CHAUMONT SUR LOIRE,2,A1,1
41150,41144,MONTEAUX,2,A1,1
41150,41055,VALLOIRE SUR CISSE,2,A1,1
41150,41167,VEUZAIN SUR LOIRE,2,A1,1
41150,41137,MESLAND,2,A1,1
41160,41028,BUSLOUP,2,A1,1
41160,41115,LIGNIERES,2,A1,1
41160,41154,MOREE,2,A1,1
41160,41173,BEAUCE LA ROMAINE,2,A1,1
41160,41141,MOISY,2,A1,1
41160,41186,RAHART,2,A1,1
41160,41095,FRETEVAL,2,A1,1
41160,41172,OUZOUER LE DOYEN,2,A1,1
41160,41275,LA VILLE AUX CLERCS,2,A1,1
41160,41026,BREVAINVILLE,2,A1,1
41160,41073,DANZE,2,A1,1
41160,41214,ST HILAIRE LA GRAVELLE,2,A1,1
41160,41216,ST JEAN FROIDMENTEL,2,A1,1
41170,41060,CORMENON,2,A1,1
41170,41224,ST MARC DU COR,2,A1,1
41170,41248,COUETRON AU PERCHE,2,A1,1
41170,41012,BAILLOU,2,A1,1
41170,41235,SARGE SUR BRAYE,2,A1,1
41170,41177,LE PLESSIS DORIN,2,A1,1
41170,41014,BEAUCHENE,2,A1,1
41170,41053,CHOUE,2,A1,1
41170,41143,MONDOUBLEAU,2,A1,1
41170,41254,LE TEMPLE,2,A1,1
41190,41205,ST CYR DU GAULT,2,A1,1
41190,41101,HERBAULT,2,A1,1
41190,41234,SANTENAY,2,A1,1
41190,41182,PRAY,2,A1,1
41190,41208,ST ETIENNE DES GUERETS,2,A1,1
41190,41093,FRANCAY,2,A1,1
41190,41142,VALENCISSE,2,A1,1
41190,41223,ST LUBIN EN VERGONNOIS,2,A1,1
41190,41108,LANCOME,2,A1,1
41190,41109,LANDES LE GAULOIS,2,A1,1
41190,41261,TOURAILLES,2,A1,1
41200,41118,LOREUX,2,A1,1
41200,41140,MILLANCAY,2,A1,1
41200,41194,ROMORANTIN LANTHENAY,2,A1,1
41200,41280,VILLEFRANCHE SUR CHER,2,A1,1
41200,41185,PRUNIERS EN SOLOGNE,2,A1,1
41200,41282,VILLEHERVIERS,2,A1,1
41210,41083,LA FERTE BEAUHARNAIS,2,A1,1
41210,41125,MARCILLY EN GAULT,2,A1,1
41210,41152,MONTRIEUX EN SOLOGNE,2,A1,1
41210,41231,ST VIATRE,2,A1,1
41210,41127,LA MAROLLE EN SOLOGNE,2,A1,1
41210,41159,NEUNG SUR BEUVRON,2,A1,1
41220,41074,DHUIZON,2,A1,1
41220,41085,LA FERTE ST CYR,2,A1,1
41220,41220,ST LAURENT NOUAN,2,A1,1
41220,41260,THOURY,2,A1,1
41220,41071,CROUY SUR COSSON,2,A1,1
41220,41285,VILLENY,2,A1,1
41230,41112,LASSAY SUR CROISNE,2,A1,1
41230,41157,MUR DE SOLOGNE,2,A1,1
41230,41268,VEILLEINS,2,A1,1
41230,41068,COURMEMIN,2,A1,1
41230,41195,ROUGEOU,2,A1,1
41230,41247,SOINGS EN SOLOGNE,2,A1,1
41230,41271,VERNOU EN SOLOGNE,2,A1,1
41230,41099,GY EN SOLOGNE,2,A1,1
41240,41173,BEAUCE LA ROMAINE,2,A1,1
41240,41006,AUTAINVILLE,2,A1,1
41240,41219,ST LAURENT DES BOIS,2,A1,1
41240,41289,VILLERMAIN,2,A1,1
41240,41017,BINAS,2,A1,1
41250,41150,MONT PRES CHAMBORD,2,A1,1
41250,41013,BAUZY,2,A1,1
41250,41034,CHAMBORD,2,A1,1
41250,41160,NEUVY,2,A1,1
41250,41129,MASLIVES,2,A1,1
41250,41025,BRACIEUX,2,A1,1
41250,41086,FONTAINES EN SOLOGNE,2,A1,1
41250,41262,TOUR EN SOLOGNE,2,A1,1
41260,41047,LA CHAUSSEE ST VICTOR,2,A1,1
41270,41075,DROUE,2,A1,1
41270,41048,CHAUVIGNY DU PERCHE,2,A1,1
41270,41196,RUAN SUR EGVONNE,2,A1,1
41270,41022,BOUFFRY,2,A1,1
41270,41041,LA CHAPELLE VICOMTESSE,2,A1,1
41270,41089,LA FONTENELLE,2,A1,1
41270,41179,LE POISLAY,2,A1,1
41270,41277,VILLEBOUT,2,A1,1
41270,41024,BOURSAY,2,A1,1
41270,41088,FONTAINE RAOUL,2,A1,1
41270,41096,LE GAULT DU PERCHE,2,A1,1
41270,41193,ROMILLY,2,A1,1
41290,41273,VIEVY LE RAYE,2,A1,1
41290,41284,VILLENEUVE FROUVILLE,2,A1,1
41290,41019,BOISSEAU,2,A1,1
41290,41057,CONAN,2,A1,1
41290,41171,OUCQUES LA NOUVELLE,2,A1,1
41290,41037,LA CHAPELLE ENCHERIE,2,A1,1
41290,41077,EPIAIS,2,A1,1
41290,41188,RHODON,2,A1,1
41300,41241,SELLES ST DENIS,2,A1,1
41300,41249,SOUESMES,2,A1,1
41300,41176,PIERREFITTE SUR SAULDRE,2,A1,1
41300,41232,SALBRIS,2,A1,1
41300,41256,THEILLAY,2,A1,1
41300,41168,ORCAY,2,A1,1
41300,41084,LA FERTE IMBAULT,2,A1,1
41310,41001,AMBLOY,2,A1,1
41310,41107,LANCE,2,A1,1
41310,41163,NOURRAY,2,A1,1
41310,41184,PRUNAY CASSEREAU,2,A1,1
41310,41213,ST GOURGON,2,A1,1
41310,41098,GOMBERGEAN,2,A1,1
41310,41103,HUISSEAU EN BEAUCE,2,A1,1
41310,41278,VILLECHAUVE,2,A1,1
41310,41236,SASNIERES,2,A1,1
41310,41007,AUTHON,2,A1,1
41310,41199,ST AMAND LONGPRE,2,A1,1
41310,41286,VILLEPORCHER,2,A1,1
41320,41135,MENNETOU SUR CHER,2,A1,1
41320,41044,CHATRES SUR CHER,2,A1,1
41320,41222,ST LOUP,2,A1,1
41320,41038,LA CHAPELLE MONTMARTIN,2,A1,1
41320,41110,LANGON SUR CHER,2,A1,1
41320,41218,ST JULIEN SUR CHER,2,A1,1
41320,41122,MARAY,2,A1,1
41330,41035,CHAMPIGNY EN BEAUCE,2,A1,1
41330,41040,LA CHAPELLE VENDOMOISE,2,A1,1
41330,41128,MAROLLES,2,A1,1
41330,41281,VILLEFRANCOEUR,2,A1,1
41330,41091,FOSSE,2,A1,1
41330,41203,ST BOHAIRE,2,A1,1
41330,41009,AVERDON,2,A1,1
41350,41295,VINEUIL,2,A1,1
41350,41204,ST CLAUDE DE DIRAY,2,A1,1
41350,41104,HUISSEAU SUR COSSON,2,A1,1
41350,41148,MONTLIVAULT,2,A1,1
41350,41212,ST GERVAIS LA FORET,2,A1,1
41360,41120,LUNAY,2,A1,1
41360,41078,EPUISAY,2,A1,1
41360,41238,SAVIGNY SUR BRAYE,2,A1,1
41360,41030,CELLE,2,A1,1
41360,41090,FORTAN,2,A1,1
41370,41027,BRIOU,2,A1,1
41370,41121,LA MADELEINE VILLEFROUIN,2,A1,1
41370,41253,TALCY,2,A1,1
41370,41123,MARCHENOIR,2,A1,1
41370,41058,CONCRIERS,2,A1,1
41370,41105,JOSNES,2,A1,1
41370,41119,LORGES,2,A1,1
41370,41178,LE PLESSIS L ECHELLE,2,A1,1
41370,41191,ROCHES,2,A1,1
41370,41221,ST LEONARD EN BEAUCE,2,A1,1
41400,41080,FAVEROLLES SUR CHER,2,A1,2
41400,41211,ST GEORGES SUR CHER,2,A1,2
41400,41267,VALLIERES LES GRANDES,2,A1,2
41400,41051,CHISSAY EN TOURAINE,2,A1,2
41400,41146,MONTHOU SUR CHER,2,A1,2
41400,41151,MONTRICHARD VAL DE CHER,2,A1,2
41400,41180,PONTLEVOY,2,A1,2
41400,41002,ANGE,2,A1,2
41400,41059,LE CONTROIS EN SOLOGNE,2,A1,2
41400,41217,ST JULIEN DE CHEDON,2,A1,2
41500,41008,AVARAY,2,A1,1
41500,41130,MAVES,2,A1,1
41500,41134,MENARS,2,A1,1
41500,41292,VILLEXANTON,2,A1,1
41500,41066,COURBOUZON,2,A1,1
41500,41114,LESTIOU,2,A1,1
41500,41207,ST DYE SUR LOIRE,2,A1,1
41500,41252,SUEVRES,2,A1,1
41500,41069,COUR SUR LOIRE,2,A1,1
41500,41136,MER,2,A1,1
41500,41155,MUIDES SUR LOIRE,2,A1,1
41500,41245,SERIS,2,A1,1
41500,41039,LA CHAPELLE ST MARTIN EN PLAINE,2,A1,1
41500,41156,MULSANS,2,A1,1
41600,41297,YVOY LE MARRON,2,A1,1
41600,41106,LAMOTTE BEUVRON,2,A1,1
41600,41161,NOUAN LE FUZELIER,2,A1,1
41600,41036,CHAON,2,A1,1
41600,41251,SOUVIGNY EN SOLOGNE,2,A1,1
41600,41296,VOUZON,2,A1,1
41600,41046,CHAUMONT SUR THARONNE,2,A1,1
41700,41062,COUDDES,2,A1,1
41700,41050,CHEVERNY,2,A1,1
41700,41067,COUR CHEVERNY,2,A1,1
41700,41059,LE CONTROIS EN SOLOGNE,2,A1,1
41700,41237,SASSAY,2,A1,1
41700,41166,OISLY,2,A1,1
41700,41049,CHEMERY,2,A1,1
41700,41054,CHOUSSY,2,A1,1
41700,41094,FRESNES,2,A1,1
41800,41113,LAVARDIN,2,A1,1
41800,41149,MONTOIRE SUR LE LOIR,2,A1,1
41800,41153,MONTROUVEAU,2,A1,1
41800,41250,SOUGE,2,A1,1
41800,41004,ARTINS,2,A1,1
41800,41100,LES HAYES,2,A1,1
41800,41102,HOUSSAY,2,A1,1
41800,41192,LES ROCHES L EVEQUE,2,A1,1
41800,41225,ST MARTIN DES BOIS,2,A1,1
41800,41228,ST RIMAY,2,A1,1
41800,41255,TERNAY,2,A1,1
41800,41070,VALLEE DE RONSARD,2,A1,1
41800,41087,FONTAINE LES COTEAUX,2,A1,1
41800,41201,ST ARNOULT,2,A1,1
41800,41215,ST JACQUES DES GUERETS,2,A1,1
41800,41265,TROO,2,A1,1
41800,41279,VILLEDIEU LE CHATEAU,2,A1,1
41800,41020,BONNEVEAU,2,A1,1
41800,41079,LES ESSARTS,2,A1,1
41800,41274,VILLAVARD,2,A1,1
42000,42218,ST ETIENNE,2,A2,2
42100,42218,ST ETIENNE,2,A2,2
42110,42088,EPERCIEUX ST PAUL,2,A2,2
42110,42094,FEURS,2,A2,2
42110,42261,ST MARTIN LESTRA,2,A2,2
42110,42296,SALT EN DONZY,2,A2,2
42110,42297,SALVIZINET,2,A2,2
42110,42066,CLEPPE,2,A2,2
42110,42143,MIZERIEUX,2,A2,2
42110,42175,POUILLY LES FEURS,2,A2,2
42110,42065,CIVENS,2,A2,2
42110,42113,JAS,2,A2,2
42110,42202,ST BARTHELEMY LESTRA,2,A2,2
42110,42174,PONCINS,2,A2,2
42110,42221,STE FOY ST SULPICE,2,A2,2
42110,42319,VALEILLE,2,A2,2
42110,42041,CHAMBEON,2,A2,2
42111,42072,LA COTE EN COUZAN,2,A2,2
42111,42217,ST DIDIER SUR ROCHEFORT,2,A2,2
42111,42245,VETRE SUR ANZON,2,A2,2
42111,42321,LA VALLA SUR ROCHEFORT,2,A2,2
42114,42063,CHIRASSIMONT,2,A2,2
42114,42128,MACHEZAL,2,A2,2
42114,42213,ST CYR DE VALORGES,2,A2,2
42120,42161,NOTRE DAME DE BOISSET,2,A2,2
42120,42071,LE COTEAU,2,A2,2
42120,42166,PARIGNY,2,A2,2
42120,42294,ST VINCENT DE BOISSET,2,A2,2
42120,42069,COMMELLE VERNAY,2,A2,2
42120,42170,PERREUX,2,A2,2
42122,42254,ST MARCEL DE FELINES,2,A2,2
42123,42212,ST CYR DE FAVIERES,2,A2,2
42123,42070,CORDELLE,2,A2,2
42130,42009,ARTHUN,2,A2,2
42130,42219,ST ETIENNE LE MOLARD,2,A2,2
42130,42002,AILLEUX,2,A2,2
42130,42084,DEBATS RIVIERE D ORPRA,2,A2,2
42130,42109,L HOPITAL SOUS ROCHEFORT,2,A2,2
42130,42119,LEIGNEUX,2,A2,2
42130,42019,BOEN SUR LIGNON,2,A2,2
42130,42035,CEZAY,2,A2,2
42130,42136,MARCOUX,2,A2,2
42130,42134,MARCILLY LE CHATEL,2,A2,2
42130,42150,MONTVERDUN,2,A2,2
42130,42197,STE AGATHE LA BOUTERESSE,2,A2,2
42130,42288,ST SIXTE,2,A2,2
42130,42313,TRELINS,2,A2,2
42130,42252,ST LAURENT ROCHEFORT,2,A2,2
42131,42322,LA VALLA EN GIER,2,A2,2
42140,42055,CHATELUS,2,A2,2
42140,42059,CHAZELLES SUR LYON,2,A2,2
42140,42138,MARINGES,2,A2,2
42140,42096,FONTANES,2,A2,2
42140,42133,MARCENOD,2,A2,2
42140,42336,VIRIGNEUX,2,A2,2
42140,42102,GRAMMOND,2,A2,2
42140,42335,VIRICELLES,2,A2,2
42140,42062,CHEVRIERES,2,A2,2
42140,42100,LA GIMOND,2,A2,2
42140,42216,ST DENIS SUR COISE,2,A2,2
42150,42183,LA RICAMARIE,2,A2,2
42152,42110,L HORME,2,A2,2
42153,42184,RIORGES,2,A2,2
42155,42120,LENTIGNY,2,A2,2
42155,42162,OUCHES,2,A2,2
42155,42253,ST LEGER SUR ROANNE,2,A2,2
42155,42331,VILLEMONTAIS,2,A2,2
42155,42176,POUILLY LES NONAINS,2,A2,2
42155,42239,ST JEAN ST MAURICE SUR LOIRE,2,A2,2
42160,42211,ST CYPRIEN,2,A2,2
42160,42022,BONSON,2,A2,2
42160,42005,ANDREZIEUX BOUTHEON,2,A2,2
42170,42279,ST JUST ST RAMBERT,2,A2,2
42170,42042,CHAMBLES,2,A2,2
42190,42273,ST PIERRE LA NOAILLE,2,A2,2
42190,42048,CHANDON,2,A2,2
42190,42267,ST NIZIER SOUS CHARLIEU,2,A2,2
42190,42236,ST HILAIRE SOUS CHARLIEU,2,A2,2
42190,42052,CHARLIEU,2,A2,2
42210,42075,CRAINTILLEUX,2,A2,2
42210,42200,ST ANDRE LE PUY,2,A2,2
42210,42251,ST LAURENT LA CONCHE,2,A2,2
42210,42013,BELLEGARDE EN FOREZ,2,A2,2
42210,42020,BOISSET LES MONTROND,2,A2,2
42210,42108,L HOPITAL LE GRAND,2,A2,2
42210,42214,ST CYR LES VIGNES,2,A2,2
42210,42135,MARCLOPT,2,A2,2
42210,42149,MONTROND LES BAINS,2,A2,2
42210,42315,UNIAS,2,A2,2
42220,42023,BOURG ARGENTAL,2,A2,2
42220,42287,ST SAUVEUR EN RUE,2,A2,2
42220,42329,LA VERSANNE,2,A2,2
42220,42246,ST JULIEN MOLIN MOLETTE,2,A2,2
42220,42028,BURDIGNES,2,A2,2
42220,42101,GRAIX,2,A2,2
42220,42067,COLOMBIER,2,A2,2
42220,42310,THELIS LA COMBE,2,A2,2
42230,42189,ROCHE LA MOLIERE,2,A2,2
42230,42218,ST ETIENNE,2,A2,2
42240,42262,ST MAURICE EN GOURGOIS,2,A2,2
42240,42031,CALOIRE,2,A2,2
42240,42270,ST PAUL EN CORNILLON,2,A2,2
42240,42316,UNIEUX,2,A2,2
42260,42230,ST GERMAIN LAVAL,2,A2,2
42260,42268,VEZELIN SUR LOIRE,2,A2,2
42260,42303,SOUTERNON,2,A2,2
42260,42173,POMMIERS EN FOREZ,2,A2,2
42260,42243,ST JULIEN D ODDES,2,A2,2
42260,42076,CREMEAUX,2,A2,2
42260,42260,ST MARTIN LA SAUVETE,2,A2,2
42260,42030,BUSSY ALBIEUX,2,A2,2
42260,42274,ST POLGUES,2,A2,2
42260,42027,BULLY,2,A2,2
42260,42106,GREZOLLES,2,A2,2
42260,42125,LURE,2,A2,2
42260,42160,NOLLIEUX,2,A2,2
42270,42275,ST PRIEST EN JAREZ,2,A2,2
42290,42302,SORBIERS,2,A2,2
42300,42332,VILLEREST,2,A2,2
42300,42127,MABLY,2,A2,2
42300,42187,ROANNE,2,A2,2
42310,42317,URBISE,2,A2,2
42310,42078,LE CROZET,2,A2,2
42310,42163,LA PACAUDIERE,2,A2,2
42310,42049,CHANGY,2,A2,2
42310,42194,SAIL LES BAINS,2,A2,2
42310,42203,ST BONNET DES QUARTS,2,A2,2
42310,42337,VIVANS,2,A2,2
42320,42093,FARNAY,2,A2,2
42320,42103,LA GRAND CROIX,2,A2,2
42320,42208,ST CHRISTO EN JAREZ,2,A2,2
42320,42032,CELLIEU,2,A2,2
42320,42320,VALFLEURY,2,A2,2
42330,42010,AVEIZIEUX,2,A2,2
42330,42043,CHAMBOEUF,2,A2,2
42330,42081,CUZIEU,2,A2,2
42330,42222,ST GALMIER,2,A2,2
42330,42206,ST BONNET LES OULES,2,A2,2
42330,42264,ST MEDARD EN FOREZ,2,A2,2
42340,42323,VEAUCHE,2,A2,2
42340,42324,VEAUCHETTE,2,A2,2
42340,42185,RIVAS,2,A2,2
42350,42305,LA TALAUDIERE,2,A2,2
42360,42090,ESSERTINES EN DONZY,2,A2,2
42360,42148,MONTCHAL,2,A2,2
42360,42165,PANISSIERES,2,A2,2
42360,42073,COTTANCE,2,A2,2
42370,42182,RENAISON,2,A2,2
